order_id,product_id,old_name,category,sub_category,base_price,price,quantity,amount,discount,profit,status,priority,user_id,region,city,state,order_date,ship_date,payment_mode
2116,3116,Pen v1,Office Supplies,Pen,138.6,157.36,10,1573.6,0.2,187.6,Completed,Low,13277.0,West,Ahmedabad,Gujarat,2025-05-11,2025-05-14,Cash
2117,3117,Notebook v1,Office Supplies,Notebook,1910.93,2141.83,8,17134.64,0.15,1847.2,Cancelled,Low,11296.0,North,Chandigarh,Chandigarh,2025-10-30,2025-10-31,Credit Card
2118,3118,,Electronics,Laptop,1440.23,2135.08,6,12810.48,0.05,4169.1,Completed,Low,13198.0,East,Kolkata,West Bengal,2025-12-16,2025-12-23,Net Banking
2119,3119,Shoes v1,Clothing,Shoes,980.79,1189.58,1,1189.58,0.1,208.79,Completed,Low,12949.0,North,Chandigarh,Chandigarh,2025-06-03,2025-06-04,Credit Card
2120,3120,Tablet v1,Electronics,Tablet,181.63,240.78,10,2407.8,0.05,591.5,Completed,High,11224.0,East,Bhubaneswar,Odisha,2025-10-23,2025-10-29,Net Banking
2121,3121,Laptop v1,Electronics,Laptop,4456.62,5133.13,2,10266.26,0.1,1353.02,Pending,Medium,10254.0,East,Bhubaneswar,Odisha,2025-03-18,2025-03-21,Debit Card
2122,3122,Sofa v1,Furniture,Sofa,3834.09,4286.55,5,21432.75,0.0,2262.3,Completed,Medium,10941.0,West,Pune,Maharashtra,2025-06-02,2025-06-03,Net Banking
2123,3123,Mixer v1,Home Appliances,Mixer,175.91,188.08,10,1880.8,0.15,121.7,Cancelled,Medium,12546.0,North,Jaipur,Rajasthan,2025-06-04,2025-06-11,Net Banking
2124,3124,Pen v1,Office Supplies,Pen,2569.28,3219.94,5,16099.7,0.1,3253.3,Completed,Medium,11747.0,East,Bhubaneswar,Odisha,2025-05-11,2025-05-15,Credit Card
2125,3125,Pen v1,Office Supplies,Pen,1547.6,1754.29,6,10525.74,0.05,1240.14,Completed,Low,10554.0,East,Bhubaneswar,Odisha,2025-12-01,2025-12-02,Net Banking
2126,3126,Tablet v1,Electronics,Tablet,1333.65,1619.7,9,14577.3,0.2,2574.45,Completed,Medium,13865.0,North,Delhi,Delhi,2025-07-11,2025-07-16,Cash
2127,3127,Notebook v1,Office Supplies,Notebook,2775.31,3532.46,6,21194.76,0.2,4542.9,Completed,Medium,11060.0,South,Hyderabad,Telangana,2026-04-03,2026-04-04,Credit Card
2128,3128,Printer v1,Office Supplies,Printer,1919.95,2663.99,3,7991.97,0.15,2232.12,Pending,High,10283.0,South,Bengaluru,Karnataka,2025-05-12,2025-05-13,Debit Card
2129,3129,Chair v1,Furniture,Chair,4045.82,4396.71,5,21983.55,0.1,1754.45,Completed,Medium,14895.0,North,Delhi,Delhi,2025-05-26,2025-05-31,Credit Card
2130,3130,Chair v1,Furniture,Chair,4072.79,5529.16,6,33174.96,0.05,8738.22,Cancelled,High,11991.0,West,Mumbai,Maharashtra,2025-08-21,2025-08-28,Cash
2131,3131,Vacuum v1,Home Appliances,Vacuum,223.24,238.99,4,955.96,0.1,63.0,Completed,Medium,12471.0,North,Delhi,Delhi,2025-08-20,2025-08-23,Debit Card
2132,3132,Vacuum v1,Home Appliances,Vacuum,2700.35,3450.95,8,27607.6,0.2,6004.8,Completed,Medium,11072.0,North,Jaipur,Rajasthan,2026-02-18,2026-02-19,Credit Card
2133,3133,Marker v1,Office Supplies,Marker,725.06,1055.95,10,10559.5,0.0,3308.9,Pending,Medium,10963.0,South,Hyderabad,Telangana,2025-08-04,2025-08-06,Net Banking
2134,3134,Headphones v1,Electronics,Headphones,2307.3,3134.68,5,15673.4,0.2,4136.9,Completed,Low,13247.0,North,Chandigarh,Chandigarh,2025-08-12,2025-08-19,Debit Card
2135,3135,Headphones v1,Electronics,Headphones,2073.18,2560.4,6,15362.4,0.15,2923.32,Completed,Low,13681.0,North,Delhi,Delhi,2025-01-13,2025-01-14,Credit Card
2136,3136,Laptop v1,Electronics,Laptop,2947.04,4324.98,9,38924.82,0.15,12401.46,Completed,Medium,14552.0,South,Bengaluru,Karnataka,2025-06-18,2025-06-22,Credit Card
2137,3137,Microwave v1,Home Appliances,Microwave,4540.92,6243.15,6,37458.9,0.2,10213.38,Completed,Medium,11361.0,South,Bengaluru,Karnataka,2026-03-18,2026-03-23,Cash
2138,3138,Tablet v1,Electronics,Tablet,563.05,642.48,5,3212.4,0.05,397.15,Completed,Low,12271.0,East,Kolkata,West Bengal,2025-12-15,2025-12-20,Debit Card
2139,3139,Printer v1,Office Supplies,Printer,4837.67,5474.27,1,5474.27,0.15,636.6,Completed,Medium,14566.0,North,Delhi,Delhi,2025-08-29,2025-09-02,Credit Card
2140,3140,Printer v1,Office Supplies,Printer,3477.56,4788.51,10,47885.1,0.1,13109.5,Completed,Medium,14526.0,North,Delhi,Delhi,2026-01-06,2026-01-12,UPI
2141,3141,Microwave v1,Home Appliances,Microwave,3798.06,5562.75,4,22251.0,0.15,7058.76,Completed,Medium,13227.0,West,Pune,Maharashtra,2025-07-18,2025-07-24,Net Banking
2142,3142,Marker v1,Office Supplies,Marker,2882.98,3495.31,9,31457.79,0.15,5510.97,Completed,Medium,12529.0,West,Ahmedabad,Gujarat,2025-03-15,2025-03-17,Credit Card
2143,3143,Mixer v1,Home Appliances,Mixer,2218.53,2820.03,3,8460.09,0.05,1804.5,Pending,High,,East,Kolkata,West Bengal,2025-07-25,2025-07-30,UPI
2144,3144,Mobile v1,Electronics,Mobile,1197.32,1314.44,5,6572.2,0.2,585.6,Cancelled,Medium,12319.0,North,Delhi,Delhi,2025-01-01,2025-01-04,Credit Card
2145,3145,Tablet v1,Electronics,Tablet,112.43,154.79,7,1083.53,0.0,296.52,Completed,Low,12049.0,North,Delhi,Delhi,2026-01-29,2026-02-05,Net Banking
2146,3146,Mixer v1,Home Appliances,Mixer,1198.44,1615.1,1,1615.1,0.15,416.66,Completed,High,14689.0,East,Bhubaneswar,Odisha,2026-04-11,2026-04-16,UPI
2147,3147,Vacuum v1,Home Appliances,Vacuum,4024.72,5605.44,8,44843.52,0.05,12645.76,Completed,Medium,11833.0,North,Delhi,Delhi,2026-03-19,2026-03-22,Net Banking
2148,3148,Pen v1,Office Supplies,Pen,3140.2,3959.91,6,23759.46,0.1,4918.26,Completed,High,11602.0,East,Bhubaneswar,Odisha,2026-03-31,2026-04-05,Debit Card
2149,3149,Shirt v1,Clothing,Shirt,2545.77,3389.46,3,10168.38,0.15,2531.07,Completed,Medium,14803.0,West,Pune,Maharashtra,2025-01-05,2025-01-12,Net Banking
2150,3150,Notebook v1,Office Supplies,Notebook,1780.81,2354.64,4,9418.56,0.1,2295.32,Pending,Medium,13923.0,North,Jaipur,Rajasthan,2026-05-28,2026-06-01,Credit Card
2151,3151,Sofa v1,Furniture,Sofa,4430.17,4753.47,7,33274.29,0.05,2263.1,Pending,Low,13241.0,East,Bhubaneswar,Odisha,2025-06-03,2025-06-07,Debit Card
2152,3152,Vacuum v1,Home Appliances,Vacuum,1740.42,2175.53,7,15228.71,0.15,3045.77,Completed,Medium,14779.0,East,Patna,Bihar,2025-09-23,2025-09-30,Credit Card
2153,3153,Shoes v1,Clothing,Shoes,3274.09,4494.03,3,13482.09,0.1,3659.82,Completed,High,12987.0,East,Bhubaneswar,Odisha,2025-01-25,2025-02-01,Debit Card
2154,3154,Vacuum v1,Home Appliances,Vacuum,3244.25,3784.14,1,3784.14,0.05,539.89,Completed,Low,12863.0,East,Kolkata,West Bengal,2026-03-28,2026-04-04,Net Banking
2155,3155,Tablet v1,Electronics,Tablet,1157.97,1595.95,6,9575.7,0.15,2627.88,Completed,Low,14974.0,South,Hyderabad,Telangana,2025-07-13,2025-07-15,Net Banking
2156,3156,Tablet v1,Electronics,Tablet,1184.91,1355.61,5,6778.05,0.0,853.5,Completed,Low,13165.0,North,Chandigarh,Chandigarh,2025-12-27,2025-12-28,Debit Card
2157,3157,Mobile v1,Electronics,Mobile,1868.72,2155.96,9,19403.64,0.15,2585.16,Completed,Medium,11656.0,South,Chennai,Tamil Nadu,2026-03-19,2026-03-21,Debit Card
2158,3158,Marker v1,Office Supplies,Marker,1170.21,1680.07,3,5040.21,0.15,1529.58,Completed,High,14673.0,North,Delhi,Delhi,2025-07-21,2025-07-28,UPI
2159,3159,Fan v1,Home Appliances,Fan,4397.92,4659.67,8,37277.36,0.15,2094.0,Completed,Medium,14369.0,North,Delhi,Delhi,2025-02-15,2025-02-19,Net Banking
2160,3160,Shoes v1,Clothing,Shoes,3205.85,3657.82,4,14631.28,0.05,1807.88,Completed,Low,10715.0,West,Pune,Maharashtra,2025-01-23,2025-01-27,Debit Card
2161,3161,Shoes v1,Clothing,Shoes,212.34,300.22,6,1801.32,0.05,527.28,Completed,Medium,11522.0,South,Chennai,Tamil Nadu,2026-02-24,2026-02-25,Debit Card
2162,3162,Marker v1,Office Supplies,Marker,517.46,740.36,9,6663.24,0.0,2006.1,Cancelled,Low,11494.0,North,Chandigarh,Chandigarh,2025-06-13,2025-06-18,Net Banking
2163,3163,Laptop v1,Electronics,Laptop,2362.43,2867.43,10,28674.3,0.2,5050.0,Cancelled,Medium,10840.0,South,Chennai,Tamil Nadu,2025-11-01,2025-11-07,Cash
2164,3164,Vacuum v1,Home Appliances,Vacuum,4591.67,5864.76,1,5864.76,0.15,1273.09,Pending,Medium,10368.0,North,Chandigarh,Chandigarh,2025-03-09,2025-03-16,UPI
2165,3165,Printer v1,Office Supplies,Printer,275.48,345.67,4,1382.68,0.2,280.76,Completed,High,14350.0,North,Chandigarh,Chandigarh,2025-11-05,2025-11-09,Debit Card
2166,3166,Fan v1,Home Appliances,Fan,2221.01,3197.66,5,15988.3,0.0,4883.25,Completed,High,11060.0,West,Mumbai,Maharashtra,2025-10-26,2025-10-29,Cash
2167,3167,Microwave v1,Home Appliances,Microwave,1303.95,1925.54,7,13478.78,0.15,4351.13,Cancelled,Low,14118.0,West,Ahmedabad,Gujarat,2026-06-16,2026-06-19,Net Banking
2168,3168,Fan v1,Home Appliances,Fan,1079.52,1223.94,1,1223.94,0.15,144.42,Completed,Medium,10042.0,South,Bengaluru,Karnataka,2026-01-16,2026-01-20,UPI
2169,3169,Tablet v1,Electronics,Tablet,4183.68,5614.66,3,16843.98,0.2,4292.94,Pending,High,11605.0,South,Bengaluru,Karnataka,2026-02-16,2026-02-20,Credit Card
2170,3170,Shoes v1,Clothing,Shoes,4848.36,7225.57,1,7225.57,0.15,2377.21,Completed,High,12894.0,East,Bhubaneswar,Odisha,2025-05-01,2025-05-08,Cash
2171,3171,Desk v1,Furniture,Desk,815.25,1213.59,10,12135.9,0.1,3983.4,Completed,High,14575.0,North,Delhi,Delhi,2025-08-09,2025-08-10,UPI
2172,3172,Microwave v1,Home Appliances,Microwave,4286.18,6300.58,3,18901.74,0.0,6043.2,Completed,Low,11020.0,North,Jaipur,Rajasthan,2025-11-05,2025-11-10,Debit Card
2173,3173,Jacket v1,Clothing,Jacket,4584.58,5554.27,8,44434.16,0.2,7757.52,Completed,Low,14808.0,West,Mumbai,Maharashtra,2026-04-03,2026-04-05,Debit Card
2174,3174,Jeans v1,Clothing,Jeans,4304.3,5557.29,8,44458.32,0.05,10023.92,Completed,High,14221.0,North,Chandigarh,Chandigarh,2025-07-12,2025-07-19,Debit Card
2175,3175,Tablet v1,Electronics,Tablet,1889.14,2380.63,7,16664.41,0.2,3440.43,Completed,High,10650.0,South,Chennai,Tamil Nadu,2026-06-23,2026-06-29,Net Banking
2176,3176,Headphones v1,Electronics,Headphones,1382.83,1764.23,7,12349.61,0.0,2669.8,Completed,Low,12410.0,East,Bhubaneswar,Odisha,2025-12-13,2025-12-14,Debit Card
2177,3177,Laptop v1,Electronics,Laptop,2095.39,2474.06,4,9896.24,0.1,1514.68,Pending,Medium,13384.0,East,Bhubaneswar,Odisha,2025-01-28,2025-02-01,Credit Card
2178,3178,Jacket v1,Clothing,Jacket,2588.17,3546.6,3,10639.8,0.15,2875.29,Completed,Medium,12702.0,North,Delhi,Delhi,2026-03-26,2026-04-02,Cash
2179,3179,Jacket v1,Clothing,Jacket,1490.97,2040.57,3,6121.71,0.05,1648.8,Pending,Medium,11216.0,South,Chennai,Tamil Nadu,2026-06-11,2026-06-15,Net Banking
2180,3180,Notebook v1,Office Supplies,Notebook,404.41,476.5,6,2859.0,0.1,432.54,Completed,Medium,12544.0,North,Chandigarh,Chandigarh,2025-10-19,2025-10-24,UPI
2181,3181,Marker v1,Office Supplies,Marker,3420.95,4116.82,7,28817.74,0.15,4871.09,Cancelled,Low,12703.0,South,Bengaluru,Karnataka,2025-05-01,2025-05-03,Cash
2182,3182,Marker v1,Office Supplies,Marker,3697.76,3917.29,5,19586.45,0.0,1097.65,Completed,High,11254.0,East,Patna,Bihar,2025-06-08,2025-06-15,UPI
2183,3183,Jacket v1,Clothing,Jacket,3175.31,3728.88,8,29831.04,0.0,4428.56,Completed,Medium,12318.0,North,Jaipur,Rajasthan,2025-02-27,2025-03-02,Debit Card
2184,3184,Fan v1,Home Appliances,Fan,4026.96,5964.73,7,41753.11,0.2,13564.39,Completed,Low,13056.0,East,Bhubaneswar,Odisha,2025-08-08,2025-08-10,Cash
2185,3185,Notebook v1,Office Supplies,Notebook,1577.46,2226.73,10,22267.3,0.0,6492.7,Completed,Medium,13420.0,East,Kolkata,West Bengal,2025-01-31,2025-02-05,Debit Card
2186,3186,Shoes v1,Clothing,Shoes,558.1,766.38,8,6131.04,0.2,1666.24,Pending,Medium,13203.0,East,Kolkata,West Bengal,2025-08-26,2025-08-28,Credit Card
2187,3187,Headphones v1,Electronics,Headphones,2921.19,4333.83,9,39004.47,0.2,12713.76,Completed,Low,10201.0,North,Jaipur,Rajasthan,2025-12-25,2025-12-31,Credit Card
2188,3188,Mixer v1,Home Appliances,Mixer,1910.18,2181.57,1,2181.57,0.05,271.39,Completed,Low,10398.0,North,Delhi,Delhi,2026-02-20,2026-02-23,Credit Card
2189,3189,Vacuum v1,Home Appliances,Vacuum,2978.43,3375.23,1,3375.23,0.05,396.8,Completed,Medium,11390.0,South,Chennai,Tamil Nadu,2026-04-04,2026-04-09,Credit Card
2190,3190,Fan v1,Home Appliances,Fan,2646.69,3675.49,7,25728.43,0.15,7201.6,Pending,High,12036.0,East,Bhubaneswar,Odisha,2026-03-19,2026-03-23,UPI
2191,3191,Microwave v1,Home Appliances,Microwave,3526.86,3997.76,3,11993.28,0.15,1412.7,Completed,Medium,13939.0,East,Patna,Bihar,2026-03-22,2026-03-25,UPI
2192,3192,Shoes v1,Clothing,Shoes,3848.42,5359.82,10,53598.2,0.15,15114.0,Completed,Medium,13624.0,South,Hyderabad,Telangana,2026-02-21,2026-02-23,Net Banking
2193,3193,Marker v1,Office Supplies,Marker,3085.98,3474.64,7,24322.48,0.2,2720.62,Completed,Medium,10724.0,East,Bhubaneswar,Odisha,2026-04-02,2026-04-08,Net Banking
2194,3194,Fan v1,Home Appliances,Fan,4070.83,4879.4,7,34155.8,0.15,5659.99,Cancelled,Medium,11182.0,South,Bengaluru,Karnataka,2025-11-15,2025-11-21,Net Banking
2195,3195,Headphones v1,Electronics,Headphones,2004.14,2481.6,9,22334.4,0.0,4297.14,Pending,High,14406.0,East,Patna,Bihar,2025-05-05,2025-05-11,Credit Card
2196,3196,Shoes v1,Clothing,Shoes,1010.12,1084.47,8,8675.76,0.05,594.8,Completed,Low,14572.0,West,Mumbai,Maharashtra,2025-08-24,2025-08-28,Credit Card
2197,3197,Vacuum v1,Home Appliances,Vacuum,3563.54,5328.25,6,31969.5,0.15,10588.26,Completed,Medium,10422.0,West,Ahmedabad,Gujarat,2026-05-29,2026-05-31,Debit Card
2198,3198,Marker v1,Office Supplies,Marker,2561.84,3337.39,1,3337.39,0.0,775.55,Completed,Low,10550.0,East,Bhubaneswar,Odisha,2025-12-28,2025-12-31,Cash
2199,3199,Jacket v1,Clothing,Jacket,4843.76,7081.43,3,21244.29,0.15,6713.01,Completed,Low,13368.0,East,Kolkata,West Bengal,2025-02-07,2025-02-10,Debit Card
2200,3200,Chair v1,Furniture,Chair,839.54,1252.01,9,11268.09,0.15,3712.23,Completed,Medium,13735.0,North,Chandigarh,Chandigarh,2026-03-30,2026-04-02,UPI
2201,3201,Mixer v1,Home Appliances,Mixer,4725.88,5008.33,6,30049.98,0.15,1694.7,Pending,Medium,10830.0,East,Patna,Bihar,2026-01-19,2026-01-25,Net Banking
2202,3202,Tablet v1,Electronics,Tablet,4181.48,5725.73,9,51531.57,0.15,13898.25,Completed,Low,11678.0,South,Bengaluru,Karnataka,2026-03-10,2026-03-14,Debit Card
2203,3203,Desk v1,Furniture,Desk,569.36,700.88,9,6307.92,0.2,1183.68,Completed,High,14023.0,South,Hyderabad,Telangana,2025-03-21,2025-03-27,Debit Card
2204,3204,Shoes v1,Clothing,Shoes,4176.23,5148.85,10,51488.5,0.2,9726.2,Completed,Medium,11088.0,East,Patna,Bihar,2025-01-22,2025-01-25,UPI
2205,3205,Tablet v1,Electronics,Tablet,4527.47,5780.27,4,23121.08,0.0,5011.2,Pending,Low,10052.0,South,Chennai,Tamil Nadu,2025-11-16,2025-11-23,UPI
2206,3206,Chair v1,Furniture,Chair,153.11,212.52,3,637.56,0.0,178.23,Cancelled,Low,14815.0,West,Mumbai,Maharashtra,2026-02-16,2026-02-21,UPI
2207,3207,Shoes v1,Clothing,Shoes,314.26,364.74,10,3647.4,0.05,504.8,Completed,Medium,12040.0,South,Bengaluru,Karnataka,2026-03-31,2026-04-03,UPI
2208,3208,Desk v1,Furniture,Desk,523.59,647.27,6,3883.62,0.1,742.08,Completed,Medium,13429.0,South,Chennai,Tamil Nadu,2026-06-07,2026-06-08,Cash
2209,3209,,Office Supplies,Pen,1285.58,1713.78,8,13710.24,0.0,3425.6,Cancelled,Low,12573.0,North,Jaipur,Rajasthan,2025-05-28,2025-06-01,Cash
2210,3210,Vacuum v1,Home Appliances,Vacuum,2937.33,3506.12,2,7012.24,0.0,1137.58,Pending,Medium,14281.0,North,Chandigarh,Chandigarh,2025-07-02,2025-07-03,Credit Card
2211,3211,Table v1,Furniture,Table,4036.97,5619.9,4,22479.6,0.0,6331.72,Completed,High,14340.0,South,Hyderabad,Telangana,2026-01-15,2026-01-18,Cash
2212,3212,Shoes v1,Clothing,Shoes,2950.24,3347.8,2,6695.6,0.2,795.12,Completed,Low,11212.0,North,Chandigarh,Chandigarh,2025-08-21,2025-08-22,Debit Card
2213,3213,Shirt v1,Clothing,Shirt,3631.65,4311.0,2,8622.0,0.1,1358.7,Completed,Medium,14133.0,North,Delhi,Delhi,2025-11-09,2025-11-14,Debit Card
2214,3214,Printer v1,Office Supplies,Printer,4904.55,5597.99,4,22391.96,0.0,2773.76,Completed,High,13018.0,South,Bengaluru,Karnataka,2025-11-20,2025-11-24,Net Banking
2215,3215,Fan v1,Home Appliances,Fan,3878.24,4532.1,8,36256.8,0.15,5230.88,Pending,Low,11202.0,North,Chandigarh,Chandigarh,2025-02-03,2025-02-09,Cash
2216,3216,Mobile v1,Electronics,Mobile,3548.44,5121.18,3,15363.54,0.2,4718.22,Completed,Medium,11739.0,South,Chennai,Tamil Nadu,2025-08-18,2025-08-25,Cash
2217,3217,Fan v1,Home Appliances,Fan,631.36,770.49,8,6163.92,0.1,1113.04,Completed,Medium,14951.0,West,Pune,Maharashtra,2025-02-07,2025-02-10,Net Banking
2218,3218,Chair v1,Furniture,Chair,3459.59,4755.2,10,47552.0,0.0,12956.1,Completed,Medium,14491.0,North,Delhi,Delhi,2026-01-23,2026-01-28,Cash
2219,3219,Shoes v1,Clothing,Shoes,3050.58,4324.14,5,21620.7,0.0,6367.8,Pending,Low,12425.0,North,Jaipur,Rajasthan,2026-01-30,2026-02-02,Debit Card
2220,3220,Microwave v1,Home Appliances,Microwave,205.13,261.31,7,1829.17,0.1,393.26,Completed,Low,12138.0,East,Bhubaneswar,Odisha,2025-01-07,2025-01-12,Debit Card
2221,3221,Pen v1,Office Supplies,Pen,642.23,865.56,3,2596.68,0.15,669.99,Completed,Low,11055.0,South,Chennai,Tamil Nadu,2025-01-27,2025-02-03,UPI
2222,3222,Headphones v1,Electronics,Headphones,675.95,1010.84,4,4043.36,0.15,1339.56,Completed,Medium,10558.0,North,Jaipur,Rajasthan,2025-01-04,2025-01-09,Cash
2223,3223,Mobile v1,Electronics,Mobile,2548.01,3141.18,3,9423.54,0.2,1779.51,Pending,Low,14292.0,South,Bengaluru,Karnataka,2025-01-25,2025-01-28,UPI
2224,3224,Shoes v1,Clothing,Shoes,1989.92,2205.33,2,4410.66,0.0,430.82,Completed,Medium,14915.0,South,Hyderabad,Telangana,2025-12-10,2025-12-14,Credit Card
2225,3225,Jacket v1,Clothing,Jacket,4010.97,5449.43,10,54494.3,0.05,14384.6,Completed,Medium,12901.0,West,Pune,Maharashtra,2025-06-02,2025-06-03,Cash
2226,3226,Sofa v1,Furniture,Sofa,2700.17,3649.55,3,10948.65,0.1,2848.14,Completed,Low,14064.0,East,Patna,Bihar,2025-02-15,2025-02-16,Net Banking
2227,3227,Marker v1,Office Supplies,Marker,2752.57,3572.69,2,7145.38,0.15,1640.24,Completed,Medium,14175.0,South,Chennai,Tamil Nadu,2026-05-24,2026-05-27,Debit Card
2228,3228,Fan v1,Home Appliances,Fan,2731.53,3326.4,10,33264.0,0.2,5948.7,Completed,High,11018.0,East,Kolkata,West Bengal,2026-04-26,2026-05-03,Credit Card
2229,3229,Headphones v1,Electronics,Headphones,3238.02,3579.27,7,25054.89,0.15,2388.75,Completed,Medium,10730.0,East,Bhubaneswar,Odisha,2025-04-25,2025-04-30,Credit Card
2230,3230,Laptop v1,Electronics,Laptop,3846.81,4867.27,4,19469.08,0.0,4081.84,Completed,Low,13223.0,North,Delhi,Delhi,2025-11-25,2025-12-01,Debit Card
2231,3231,Desk v1,Furniture,Desk,971.89,1322.06,1,1322.06,0.05,350.17,Completed,High,14497.0,East,Bhubaneswar,Odisha,2025-10-11,2025-10-18,Net Banking
2232,3232,Sofa v1,Furniture,Sofa,3755.44,4149.76,4,16599.04,0.2,1577.28,Completed,Medium,11045.0,South,Chennai,Tamil Nadu,2025-06-19,2025-06-26,Cash
2233,3233,Shirt v1,Clothing,Shirt,3290.01,4469.63,8,35757.04,0.1,9436.96,Completed,Medium,12668.0,South,Hyderabad,Telangana,2025-02-26,2025-03-01,Net Banking
2234,3234,Headphones v1,Electronics,Headphones,463.4,512.75,5,2563.75,0.05,246.75,Cancelled,High,12616.0,East,Kolkata,West Bengal,2025-11-06,2025-11-12,Debit Card
2235,3235,Printer v1,Office Supplies,Printer,789.54,1173.19,3,3519.57,0.0,1150.95,Completed,Low,10284.0,North,Jaipur,Rajasthan,2025-10-06,2025-10-11,Cash
2236,3236,Shoes v1,Clothing,Shoes,1357.25,1546.94,2,3093.88,0.15,379.38,Completed,Medium,13774.0,South,Hyderabad,Telangana,2026-01-22,2026-01-29,Cash
2237,3237,Fan v1,Home Appliances,Fan,3251.76,3813.22,2,7626.44,0.0,1122.92,Completed,Medium,12457.0,South,Hyderabad,Telangana,2025-03-11,2025-03-12,Net Banking
2238,3238,Table v1,Furniture,Table,836.24,1224.56,1,1224.56,0.0,388.32,Completed,Medium,10582.0,East,Patna,Bihar,2026-06-22,2026-06-29,Net Banking
2239,3239,Laptop v1,Electronics,Laptop,2972.5,3615.66,6,21693.96,0.05,3858.96,Completed,Low,14119.0,South,Hyderabad,Telangana,2025-11-11,2025-11-18,UPI
2240,3240,Table v1,Furniture,Table,2038.55,2730.36,7,19112.52,0.1,4842.67,Cancelled,Medium,11535.0,West,Ahmedabad,Gujarat,2025-06-15,2025-06-19,Credit Card
2241,3241,,Electronics,Laptop,1774.24,2063.08,7,14441.56,0.2,2021.88,Pending,High,12048.0,North,Delhi,Delhi,2025-06-23,2025-06-25,Cash
2242,3242,Table v1,Furniture,Table,1986.11,2901.47,10,29014.7,0.1,9153.6,Completed,Low,10407.0,South,Chennai,Tamil Nadu,2025-09-23,2025-09-27,Net Banking
2243,3243,Mixer v1,Home Appliances,Mixer,2932.64,4100.43,2,8200.86,0.15,2335.58,Completed,Low,11094.0,North,Chandigarh,Chandigarh,2025-07-14,2025-07-17,UPI
2244,3244,Desk v1,Furniture,Desk,622.8,748.65,2,1497.3,0.15,251.7,Pending,Medium,14976.0,East,Patna,Bihar,2026-06-11,2026-06-12,Debit Card
2245,3245,Shirt v1,Clothing,Shirt,3403.15,4239.09,6,25434.54,0.0,5015.64,Cancelled,Medium,12790.0,South,Bengaluru,Karnataka,2025-05-24,2025-05-29,Cash
2246,3246,Shirt v1,Clothing,Shirt,3101.86,4187.95,8,33503.6,0.2,8688.72,Pending,Medium,10488.0,West,Pune,Maharashtra,2025-06-24,2025-06-29,Credit Card
2247,3247,,Electronics,Mobile,1487.39,1943.56,10,19435.6,0.1,4561.7,Completed,Low,12378.0,North,Jaipur,Rajasthan,2026-05-31,2026-06-01,Debit Card
2248,3248,Pen v1,Office Supplies,Pen,4288.13,5297.92,3,15893.76,0.0,3029.37,Completed,Low,11330.0,North,Chandigarh,Chandigarh,2025-05-04,2025-05-11,Credit Card
2249,3249,Tablet v1,Electronics,Tablet,3129.53,3994.65,9,35951.85,0.15,7786.08,Completed,High,12436.0,East,Bhubaneswar,Odisha,2026-02-17,2026-02-20,Net Banking
2250,3250,Laptop v1,Electronics,Laptop,4445.88,5322.28,10,53222.8,0.0,8764.0,Cancelled,Low,12238.0,West,Ahmedabad,Gujarat,2026-03-03,2026-03-06,Credit Card
2251,3251,Chair v1,Furniture,Chair,582.03,627.27,6,3763.62,0.05,271.44,Pending,Low,12944.0,North,Delhi,Delhi,2025-08-11,2025-08-12,Credit Card
2252,3252,Jeans v1,Clothing,Jeans,4866.95,6703.1,3,20109.3,0.1,5508.45,Completed,Low,13220.0,East,Patna,Bihar,2026-02-09,2026-02-11,UPI
2253,3253,Table v1,Furniture,Table,878.74,1134.98,8,9079.84,0.0,2049.92,Completed,Low,,South,Chennai,Tamil Nadu,2026-04-04,2026-04-08,Net Banking
2254,3254,Vacuum v1,Home Appliances,Vacuum,2036.18,2568.43,1,2568.43,0.2,532.25,Completed,Low,11099.0,West,Pune,Maharashtra,2026-05-27,2026-05-31,UPI
2255,3255,Laptop v1,Electronics,Laptop,275.4,387.25,2,774.5,0.0,223.7,Completed,Medium,12324.0,South,Hyderabad,Telangana,2026-05-20,2026-05-22,Cash
2256,3256,Jacket v1,Clothing,Jacket,3750.21,5062.38,9,45561.42,0.2,11809.53,Pending,Low,11458.0,North,Chandigarh,Chandigarh,2025-08-01,2025-08-06,Credit Card
2257,3257,Fan v1,Home Appliances,Fan,2822.2,3094.62,9,27851.58,0.05,2451.78,Cancelled,Medium,11563.0,South,Bengaluru,Karnataka,2026-06-08,2026-06-13,Cash
2258,3258,Vacuum v1,Home Appliances,Vacuum,4434.73,6128.43,1,6128.43,0.1,1693.7,Pending,Medium,11903.0,North,Chandigarh,Chandigarh,2025-07-04,2025-07-10,Net Banking
2259,3259,Fan v1,Home Appliances,Fan,4121.03,5672.43,10,56724.3,0.2,15514.0,Completed,Medium,10663.0,South,Bengaluru,Karnataka,2025-07-11,2025-07-17,UPI
2260,3260,Shirt v1,Clothing,Shirt,116.15,147.02,1,147.02,0.2,30.87,Pending,Medium,12315.0,West,Pune,Maharashtra,2025-11-01,2025-11-06,Debit Card
